,Unnamed: 0,abstract,lead_paragraph,headline,keywords,pub_date,news_desk,word_count,lead_paragraph_sw,lead_paragraph_sw_stem,date
110,1369,Vaccines are among the safest medical products in the world _?but only because of the intense rigor of the clinical trials that test their safety and effectiveness.,When Vladimir Putin announced Tuesday that Russia had approved a coronavirus vaccine _?with no evidence from large-scale clinical trials _?vaccine experts were worried.,"{'main': '__his Is All Beyond Stupid._?Experts Worry About Russia__ Rushed Vaccine', 'kicker': None, 'content_kicker': None, 'print_headline': 'Experts Fret Over Haste Amid Truncated Trials:  __ Think It__ Really Scary_?, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Clinical Trials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 6, 'major': 'N'}]",2020-08-11T19:27:28+0000,Science,1474,When Vladimir Putin announced Tuesday Russia approved coronavirus vaccine _?evidence large-scale clinical trials _?vaccine experts worried.,when vladimir putin announc tuesday russia approv coronaviru vaccin _?evid large-scal clinic trial _?vaccin expert worried.,2020-08-11
111,2004,"Widespread contagion, a deep bench of scientists and a robust vaccine-making infrastructure have made Brazil an important player in the quest to find a vaccine.","RIO DE JANEIRO _?The chaotic response to the coronavirus in Brazil, where it has killed more than 105,000 people, made the country__ experience a cautionary tale that many around the world have watched with alarm.","{'main': 'Coronavirus Crisis Has Made Brazil an Ideal Vaccine Laboratory', 'kicker': None, 'content_kicker': None, 'print_headline': 'Coronavirus Crisis Has Made Brazil an Ideal Vaccine Laboratory', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AstraZeneca PLC', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Oxford University', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Pfizer Inc', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Brazil', 'rank': 6, 'major': 'N'}]",2020-08-15T17:41:00+0000,Foreign,1347,"RIO DE JANEIRO _?The chaotic response coronavirus Brazil, killed 105,000 people, made country__ experience cautionary tale many around world watched alarm.","rio DE janeiro _?the chaotic respons coronaviru brazil, kill 105,000 people, made country_?experi cautionari tale mani around world watch alarm.",2020-08-15
112,2558,Prime Minister Scott Morrison of Australia signed a deal with the drugmaker AstraZeneca to manufacture a coronavirus vaccine and provide it free to 25 million Australians.,Prime Minister Scott Morrison of Australia signed a deal with the drugmaker AstraZeneca to manufacture a coronavirus vaccine and provide it free to 25 million Australians.,"{'main': 'Australia__ Prime Minister Announces Coronavirus Vaccine Deal', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Australia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AstraZeneca PLC', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Morrison, Scott (1968- )', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}]",2020-08-19T13:24:16+0000,,0,Prime Minister Scott Morrison Australia signed deal drugmaker AstraZeneca manufacture coronavirus vaccine provide free 25 million Australians.,prime minist scott morrison australia sign deal drugmak astrazeneca manufactur coronaviru vaccin provid free 25 million australians.,2020-08-19
113,2737,He__ monitoring his health closely in the run up to the United States Open. He__ not against all vaccines but wouldn__ want to be forced to take one to play. And he says he had good intentions with his tour that became a coronavirus cluster.,"Negotiations and trans-Atlantic flight complete, Novak Djokovic was seated on the sofa of one of his hard-won concessions this week: a spacious rented home near New York City, nestled amid the trees and far from the commotion.","{'main': 'Novak Djokovic on Coronavirus, Vaccines and His Ill-Fated Adria Tour', 'kicker': None, 'content_kicker': None, 'print_headline': 'About the Open, And Vaccines, And the Virus ...', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Open (Tennis)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Tennis', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Djokovic, Novak', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 6, 'major': 'N'}]",2020-08-20T09:00:26+0000,Sports,1979,"Negotiations trans-Atlantic flight complete, Novak Djokovic seated sofa one hard-won concessions week: spacious rented home near New York City, nestled amid trees far commotion.","negoti trans-atlant flight complete, novak djokov seat sofa one hard-won concess week: spaciou rent home near new york city, nestl amid tree far commotion.",2020-08-20
114,2820,Pharmacists may now vaccinate young children under a new federal emergency rule aimed at helping families who missed well-child visits during the pandemic.,"The Trump administration has announced measures intended to boost childhood vaccination rates that have sagged during the coronavirus pandemic, putting hundreds of thousands at risk of contracting serious and life-threatening diseases.","{'main': 'New Measures Aim to Boost Vaccine Rates for Flu and Children__ Shots', 'kicker': None, 'content_kicker': None, 'print_headline': 'Initiative Aims to Lift Children__ Vaccination Rates', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'your-feed-science', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Influenza', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Parenting', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'AMERICAN ACADEMY OF PEDIATRICS', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Centers for Disease Control and Prevention', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Health and Human Services Department', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Massachusetts', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-healthcare', 'rank': 14, 'major': 'N'}]",2020-08-20T17:30:34+0000,Science,808,"The Trump administration announced measures intended boost childhood vaccination rates sagged coronavirus pandemic, putting hundreds thousands risk contracting serious life-threatening diseases.","the trump administr announc measur intend boost childhood vaccin rate sag coronaviru pandemic, put hundr thousand risk contract seriou life-threaten diseases.",2020-08-20
115,3178,"The fast-tracking could come before Phase 3 trials are complete, raising concerns. Life in China, where the pandemic began, is returning to normal.",This briefing has ended. Read live coronavirus updates here.,"{'main': 'U.S. Authorizes Plasma Treatment for Virus, but the Big Prize for the White House Is a Vaccine', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 1, 'major': 'N'}]",2020-08-23T12:00:09+0000,Foreign,4276,This briefing ended. Read live coronavirus updates here.,thi brief ended. read live coronaviru updat here.,2020-08-23
116,3211,"Russian officials and scientists dismiss warnings about safety as Western jealousy and sour grapes. But only 24 percent of Russian doctors would take the vaccine, one survey shows.","MOSCOW _?It was with great fanfare that President Vladimir V. Putin and other officials announced this month that a billion doses of a Russian vaccine for the new coronavirus would soon be rolled out, supposedly putting an end to the worst pandemic in a century.","{'main': 'Russia, Expecting Plaudits for Vaccine, Is Miffed by Its Cool Reception', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fanfare on Vaccine Meets Cool Reception', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Clinical Trials', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}]",2020-08-23T20:21:06+0000,Foreign,952,"MOSCOW _?It great fanfare President Vladimir V. Putin officials announced month billion doses Russian vaccine new coronavirus would soon rolled out, supposedly putting end worst pandemic century.","moscow _?It great fanfar presid vladimir V. putin offici announc month billion dose russian vaccin new coronaviru would soon roll out, supposedli put end worst pandem century.",2020-08-23
117,3265,The best vaccines don__ just prevent a disease; they also prevent the pathogen causing the disease from being transmitted. So why aren__ we focusing more on those?,"Not long after the new coronavirus first surfaced last December, an ambitious prediction was made: A vaccine would be available within 12 to 18 months, and it would stop the pandemic.","{'main': 'A Vaccine That Stops Covid-19 Won__ Be Enough', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Clinical Trials', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus Risks and Safety Concerns', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 4, 'major': 'N'}]",2020-08-24T09:01:08+0000,OpEd,1681,"Not long new coronavirus first surfaced last December, ambitious prediction made: A vaccine would available within 12 18 months, would stop pandemic.","not long new coronaviru first surfac last december, ambiti predict made: A vaccin would avail within 12 18 months, would stop pandemic.",2020-08-24
118,3600,Two new studies of elite athletes found that working out amplifies the immune response to a flu shot.,"If you are an athlete, you may gain greater immunity from a flu shot than people who are less active, according to two complementary and timely new studies of exercise and vaccinations. The two studies, which involved the same group of elite runners, swimmers, wrestlers, cyclists and other athletes, suggest that intense training amplifies our vaccine response, a finding with particular relevance now, as the flu season looms and scientists work to develop a Covid-19 vaccine.","{'main': 'Exercise May Boost Your Vaccine Response', 'kicker': 'Phys Ed', 'content_kicker': None, 'print_headline': 'Exercise May Bolster Vaccines', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Exercise', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Athletics and Sports', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Influenza', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Immune System', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Colds', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Track and Field', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Wrestling', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Swimming', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Cycling, Road', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Badminton', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 12, 'major': 'N'}]",2020-08-26T09:00:15+0000,Well,877,"If athlete, may gain greater immunity flu shot people less active, according two complementary timely new studies exercise vaccinations. The two studies, involved group elite runners, swimmers, wrestlers, cyclists athletes, suggest intense training amplifies vaccine response, finding particular relevance now, flu season looms scientists work develop Covid-19 vaccine.","If athlete, may gain greater immun flu shot peopl less active, accord two complementari time new studi exercis vaccinations. the two studies, involv group elit runners, swimmers, wrestlers, cyclist athletes, suggest intens train amplifi vaccin response, find particular relev now, flu season loom scientist work develop covid-19 vaccine.",2020-08-26
119,3820,"Dozens of research groups around the world are playing the long game, convinced that their experimental vaccines will be cheaper and more powerful than the ones leading the race today.","Seven months into the coronavirus crisis, with more than 30 vaccines rapidly advancing through the rigorous stages of clinical trials, a surprising number of research groups are placing bets on some that have not yet been given to a single person.","{'main': 'What if the First Coronavirus Vaccines Aren__ the Best?', 'kicker': 'matter', 'content_kicker': None, 'print_headline': 'What if the First Coronavirus Vaccines Aren__ the Best?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'your-feed-science', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Clinical Trials', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Antibodies', 'rank': 7, 'major': 'N'}]",2020-08-27T09:00:28+0000,Science,1650,"Seven months coronavirus crisis, 30 vaccines rapidly advancing rigorous stages clinical trials, surprising number research groups placing bets yet given single person.","seven month coronaviru crisis, 30 vaccin rapidli advanc rigor stage clinic trials, surpris number research group place bet yet given singl person.",2020-08-27
